Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Shipping Cost,Order Priority
CA-2014-127726,12/09/2014,14/09/2014,Second Class,SS-20410,2.88,Medium
UP-2013-460,10/07/2013,14/07/2013,Standard Class,BT-1440,2.88,Medium
MX-2013-127621,20/11/2013,23/11/2013,Second Class,DJ-13630,2.87,Medium
MX-2012-155523,20/09/2012,25/09/2012,Standard Class,TC-21475,2.87,Medium
ES-2011-5378520,10/11/2011,13/11/2011,First Class,DK-13225,2.87,Medium
QA-2013-5600,30/09/2013,04/10/2013,Standard Class,AH-210,2.87,High
MX-2013-164070,22/03/2013,27/03/2013,Standard Class,AG-10765,2.87,Medium
MX-2011-110100,24/09/2011,28/09/2011,Standard Class,BS-11590,2.87,High
US-2014-127600,17/04/2014,22/04/2014,Standard Class,SB-20290,2.86,Medium
ES-2013-1795340,28/01/2013,03/02/2013,Standard Class,IG-15085,2.86,Medium
IT-2014-4474803,12/08/2014,16/08/2014,Standard Class,MF-18250,2.86,Medium
ES-2013-2880696,25/01/2013,27/01/2013,Second Class,FM-14380,2.86,High
ID-2012-20037,03/01/2012,07/01/2012,Standard Class,BG-11035,2.86,Medium
IN-2014-81847,10/01/2014,17/01/2014,Standard Class,MS-17980,2.86,Low
CA-2014-168837,15/10/2014,18/10/2014,First Class,JW-15955,2.86,Critical
CA-2013-160486,31/12/2013,05/01/2014,Standard Class,EH-14185,2.86,Medium
TU-2013-1120,08/07/2013,12/07/2013,Standard Class,RD-9660,2.86,High
MX-2014-141194,23/07/2014,27/07/2014,Standard Class,JL-15130,2.86,Medium
MX-2011-135342,10/12/2011,14/12/2011,Standard Class,DR-12880,2.86,High
MX-2014-141502,17/10/2014,21/10/2014,Standard Class,SN-20560,2.85,Medium
MX-2012-137477,25/07/2012,29/07/2012,Standard Class,RF-19735,2.85,Medium
ES-2013-3340197,21/08/2013,26/08/2013,Second Class,RB-19570,2.85,Medium
ID-2014-31468,20/11/2014,26/11/2014,Standard Class,HA-14920,2.85,Medium
IN-2014-34786,16/08/2014,20/08/2014,Standard Class,DW-13540,2.85,High
ID-2014-31517,22/03/2014,26/03/2014,Standard Class,MK-17905,2.85,Medium
CA-2014-158344,08/08/2014,12/08/2014,Standard Class,CC-12475,2.85,Medium
CA-2014-151183,15/10/2014,20/10/2014,Standard Class,BK-11260,2.85,High
CA-2014-117128,06/12/2014,09/12/2014,Second Class,BF-11080,2.85,High
EZ-2012-2990,22/09/2012,27/09/2012,Standard Class,TB-11400,2.85,Medium
TU-2013-5130,24/09/2013,29/09/2013,Standard Class,SP-10620,2.85,Medium
MO-2013-1120,02/06/2013,06/06/2013,Standard Class,EM-4140,2.85,High
CA-2012-7880,15/09/2012,19/09/2012,Standard Class,ND-8460,2.85,Medium
ZI-2012-2670,07/06/2012,09/06/2012,First Class,DR-2880,2.85,Medium
TZ-2014-8110,09/07/2014,13/07/2014,Standard Class,JE-5610,2.85,High
MX-2014-125927,09/09/2014,14/09/2014,Standard Class,TB-21175,2.85,Medium
US-2011-150777,07/09/2011,09/09/2011,First Class,RB-19435,2.85,Critical
MX-2011-158680,22/06/2011,27/06/2011,Standard Class,DS-13180,2.84,Medium
IT-2014-1768456,23/12/2014,27/12/2014,Standard Class,JK-16090,2.84,Medium
ES-2011-1886093,12/08/2011,17/08/2011,Standard Class,MH-17785,2.84,Medium
US-2014-160759,12/12/2014,18/12/2014,Standard Class,AI-10855,2.84,Medium
CA-2013-159989,10/12/2013,14/12/2013,Standard Class,EB-13870,2.84,Medium
US-2011-158400,25/10/2011,28/10/2011,First Class,AH-10030,2.84,High
MX-2012-147998,07/12/2012,13/12/2012,Standard Class,TS-21655,2.84,Medium
MX-2013-146318,03/12/2013,07/12/2013,Standard Class,DR-12940,2.83,Medium
MX-2014-158946,01/09/2014,03/09/2014,Second Class,DV-13045,2.83,Medium
ES-2011-2333773,21/05/2011,27/05/2011,Standard Class,GT-14635,2.83,Medium
IN-2012-18588,27/03/2012,01/04/2012,Second Class,CK-12325,2.83,Medium
IN-2014-19589,21/01/2014,25/01/2014,Standard Class,SC-20380,2.83,High
ID-2011-42031,02/05/2011,07/05/2011,Standard Class,PL-18925,2.83,High
CA-2013-155383,18/12/2013,23/12/2013,Standard Class,SC-20680,2.83,Medium
CA-2013-114405,08/04/2013,13/04/2013,Standard Class,AS-10240,2.83,Medium
AG-2011-3130,11/03/2011,16/03/2011,Standard Class,AJ-780,2.83,Medium
CG-2013-1870,06/09/2013,06/09/2013,Same Day,HD-4785,2.83,Medium
MO-2011-3170,23/08/2011,25/08/2011,Second Class,LL-6840,2.83,Medium
SA-2013-7890,31/07/2013,07/08/2013,Standard Class,BH-1710,2.83,Medium
MO-2012-8110,10/05/2012,17/05/2012,Standard Class,AR-540,2.83,Medium
MX-2014-142048,06/06/2014,06/06/2014,Same Day,AI-10855,2.83,High
MX-2014-106236,18/05/2014,23/05/2014,Standard Class,RB-19360,2.83,Medium
MX-2011-132570,31/10/2011,05/11/2011,Standard Class,RH-19495,2.83,Medium
MX-2013-136007,14/03/2013,19/03/2013,Standard Class,SC-20020,2.82,Medium
ES-2012-5512464,05/06/2012,11/06/2012,Standard Class,MY-17380,2.82,Medium
IT-2013-5270137,16/10/2013,17/10/2013,First Class,MC-17425,2.82,Medium
ES-2013-3713989,17/05/2013,24/05/2013,Standard Class,MS-17710,2.82,Medium
ID-2013-35647,07/10/2013,13/10/2013,Standard Class,EB-13975,2.82,Medium
IN-2014-81532,12/06/2014,16/06/2014,Standard Class,CY-12745,2.82,Medium
ID-2014-84332,28/07/2014,29/07/2014,First Class,BM-11650,2.82,Critical
CA-2011-121286,04/11/2011,08/11/2011,Second Class,ON-18715,2.82,Medium
CA-2014-148068,19/09/2014,26/09/2014,Standard Class,MM-18280,2.82,Low
CA-2014-165715,03/12/2014,09/12/2014,Standard Class,BG-11035,2.82,Medium
TU-2014-5260,07/04/2014,07/04/2014,Same Day,CS-2355,2.82,High
IR-2012-6740,06/06/2012,09/06/2012,First Class,AJ-795,2.82,High
CA-2014-8860,04/07/2014,09/07/2014,Standard Class,TD-10995,2.82,Medium
MX-2014-102141,04/10/2014,09/10/2014,Standard Class,KC-16255,2.82,Medium
US-2012-106061,05/06/2012,09/06/2012,Second Class,HW-14935,2.82,High
MX-2013-150091,25/06/2013,27/06/2013,First Class,JM-15250,2.81,High
MX-2013-165939,28/12/2013,30/12/2013,Second Class,BC-11125,2.81,High
MX-2011-124688,12/04/2011,18/04/2011,Standard Class,CA-11965,2.81,Medium
ES-2012-5781276,07/09/2012,12/09/2012,Standard Class,EH-14125,2.81,Medium
ES-2012-5064742,27/09/2012,02/10/2012,Standard Class,GB-14575,2.81,Medium
ID-2012-23733,06/02/2012,11/02/2012,Standard Class,JE-15715,2.81,Medium
ID-2011-83562,12/09/2011,14/09/2011,First Class,RD-19900,2.81,High
CA-2013-152632,28/10/2013,03/11/2013,Standard Class,JE-15475,2.81,Medium
CA-2013-147473,31/05/2013,04/06/2013,Standard Class,NL-18310,2.81,Medium
KE-2012-9880,15/08/2012,19/08/2012,Standard Class,CD-2790,2.81,High
CA-2012-8950,02/04/2012,06/04/2012,Standard Class,AC-450,2.81,High
BO-2011-9310,27/08/2011,02/09/2011,Standard Class,ES-4020,2.81,Medium
MX-2013-141425,13/09/2013,19/09/2013,Standard Class,CP-12340,2.81,Medium
MX-2014-141068,12/03/2014,18/03/2014,Standard Class,GB-14530,2.8,Medium
US-2011-107594,24/03/2011,24/03/2011,Same Day,DK-12985,2.8,High
MX-2014-131464,09/08/2014,14/08/2014,Second Class,AR-10405,2.8,High
IT-2012-5085527,27/06/2012,04/07/2012,Standard Class,NF-18475,2.8,Low
IN-2012-42983,16/07/2012,20/07/2012,Standard Class,MM-17920,2.8,Medium
IN-2012-33918,07/12/2012,11/12/2012,Standard Class,SD-20485,2.8,High
IN-2011-44670,19/12/2011,23/12/2011,Second Class,PW-19030,2.8,Medium
IN-2014-19064,15/07/2014,22/07/2014,Standard Class,BE-11410,2.8,Medium
CA-2013-130001,24/04/2013,29/04/2013,Standard Class,HK-14890,2.8,Medium
CA-2012-166338,06/12/2012,07/12/2012,First Class,MP-18175,2.8,High
CA-2012-122168,21/08/2012,26/08/2012,Standard Class,HG-14965,2.8,High
ZA-2012-3750,28/08/2012,03/09/2012,Standard Class,BB-1545,2.8,Low
NI-2014-6890,18/06/2014,22/06/2014,Standard Class,DW-3585,2.8,High
NI-2012-9640,12/11/2012,17/11/2012,Standard Class,SG-10080,2.8,Medium
US-2012-149517,19/07/2012,23/07/2012,Standard Class,FO-14305,2.8,Medium
MX-2014-160857,12/05/2014,19/05/2014,Standard Class,DC-13285,2.8,Low
MX-2014-124317,13/10/2014,15/10/2014,Second Class,NG-18430,2.79,Medium
MX-2012-140690,06/06/2012,10/06/2012,Standard Class,CV-12805,2.79,Medium
US-2013-161382,27/12/2013,31/12/2013,Standard Class,PO-19195,2.79,High
ES-2011-1653919,19/09/2011,24/09/2011,Standard Class,EB-13705,2.79,Medium
ES-2012-5944655,01/06/2012,03/06/2012,Second Class,TP-21565,2.79,High
ES-2014-5425236,21/01/2014,26/01/2014,Standard Class,TG-21310,2.79,Medium
ID-2014-70332,13/11/2014,18/11/2014,Second Class,KF-16285,2.79,High
IN-2013-52230,09/08/2013,15/08/2013,Standard Class,SC-20380,2.79,Medium
IN-2012-21549,21/09/2012,26/09/2012,Standard Class,SM-20905,2.79,High
US-2013-163538,27/08/2013,31/08/2013,Standard Class,SS-20515,2.79,Medium
GG-2013-40,22/12/2013,26/12/2013,Standard Class,RD-9660,2.79,Medium
RO-2012-810,25/09/2012,01/10/2012,Standard Class,CS-2400,2.79,Medium
NI-2014-5690,12/09/2014,16/09/2014,Standard Class,CV-2295,2.79,High
MX-2013-110331,04/12/2013,09/12/2013,Standard Class,ND-18370,2.78,Medium
MX-2014-126683,04/03/2014,08/03/2014,Standard Class,EM-13960,2.78,High
MX-2013-116008,09/10/2013,11/10/2013,Second Class,JC-16105,2.78,High
MX-2014-143700,11/08/2014,17/08/2014,Standard Class,TC-20980,2.78,Medium
ES-2014-3634447,17/06/2014,22/06/2014,Standard Class,BD-11770,2.78,Medium
IT-2011-5233011,31/03/2011,06/04/2011,Standard Class,TS-21370,2.78,Medium
ES-2012-3757629,27/01/2012,31/01/2012,Standard Class,AG-10900,2.78,Medium
IN-2014-46420,30/11/2014,05/12/2014,Standard Class,NP-18325,2.78,Medium
IN-2011-68239,06/08/2011,11/08/2011,Standard Class,JW-16075,2.78,High
ID-2014-80020,25/06/2014,30/06/2014,Standard Class,JE-15745,2.78,Medium
CA-2013-110023,10/09/2013,12/09/2013,First Class,TS-21610,2.78,High
CA-2014-115322,12/05/2014,17/05/2014,Second Class,ZC-21910,2.78,Medium
SY-2013-1380,12/08/2013,17/08/2013,Second Class,CS-2460,2.78,Medium
TO-2013-7970,13/05/2013,17/05/2013,Standard Class,SS-10590,2.78,Medium
TU-2014-50,29/09/2014,05/10/2014,Standard Class,RB-9360,2.78,Medium
TU-2014-2390,10/12/2014,10/12/2014,Same Day,CC-2220,2.78,High
EG-2013-2900,20/05/2013,25/05/2013,Standard Class,TM-11010,2.78,Medium
YM-2012-7640,10/11/2012,16/11/2012,Standard Class,EN-3780,2.78,Medium
MX-2014-155222,12/11/2014,17/11/2014,Second Class,RE-19405,2.78,Medium
US-2011-152296,17/10/2011,17/10/2011,Same Day,TT-21220,2.78,Medium
MX-2014-118927,24/06/2014,26/06/2014,Second Class,TP-21415,2.78,High
MX-2014-126571,30/04/2014,02/05/2014,Second Class,ME-17725,2.77,Medium
MX-2014-122021,13/06/2014,18/06/2014,Second Class,RH-19600,2.77,Medium
MX-2014-115679,10/07/2014,12/07/2014,Second Class,CS-11845,2.77,High
MX-2012-125360,19/04/2012,23/04/2012,Standard Class,RW-19690,2.77,Medium
IT-2012-3559379,01/05/2012,04/05/2012,First Class,KB-16240,2.77,High
IT-2013-1799384,18/06/2013,20/06/2013,Second Class,TT-21070,2.77,Medium
IN-2011-58544,17/11/2011,23/11/2011,Standard Class,AS-10135,2.77,Medium
CA-2011-168305,01/11/2011,08/11/2011,Standard Class,PL-18925,2.77,Medium
MO-2014-7300,24/12/2014,29/12/2014,Second Class,JH-5430,2.77,High
IR-2011-780,08/09/2011,13/09/2011,Standard Class,SM-10950,2.77,Medium
TU-2012-1300,02/07/2012,07/07/2012,Standard Class,AR-510,2.77,Medium
MG-2014-2270,18/06/2014,22/06/2014,Standard Class,MP-7965,2.77,Medium
US-2014-103128,15/09/2014,17/09/2014,Second Class,SG-20890,2.77,Medium
US-2014-143441,27/10/2014,31/10/2014,Standard Class,TT-21070,2.77,Medium
ES-2013-1505656,07/11/2013,11/11/2013,Standard Class,JL-15505,2.76,Medium
ES-2014-2888762,16/09/2014,18/09/2014,Second Class,RH-19555,2.76,High
ES-2014-1204770,03/06/2014,08/06/2014,Standard Class,RR-19315,2.76,Medium
IN-2013-49437,02/09/2013,07/09/2013,Standard Class,KB-16240,2.76,Medium
ID-2011-69716,07/06/2011,09/06/2011,Second Class,DW-13585,2.76,High
IN-2012-29137,12/01/2012,17/01/2012,Standard Class,BW-11110,2.76,Medium
TU-2013-4030,13/09/2013,16/09/2013,Second Class,JP-5460,2.76,Medium
SA-2013-8370,13/11/2013,16/11/2013,Second Class,PB-8805,2.76,Medium
MX-2014-140837,24/06/2014,27/06/2014,First Class,SS-20410,2.76,Medium
US-2011-164994,27/09/2011,02/10/2011,Standard Class,HD-14785,2.76,Medium
MX-2014-105725,19/12/2014,26/12/2014,Standard Class,BD-11560,2.75,Medium
IT-2014-5784522,16/07/2014,21/07/2014,Standard Class,CM-11830,2.75,Medium
ES-2012-5011384,20/08/2012,22/08/2012,Second Class,MC-17590,2.75,Medium
IN-2013-42787,09/07/2013,13/07/2013,Standard Class,SS-20140,2.75,High
IN-2013-28094,18/06/2013,22/06/2013,Standard Class,AC-10615,2.75,Medium
CA-2012-104493,02/10/2012,08/10/2012,Standard Class,EB-13705,2.75,Medium
TS-2014-9490,08/09/2014,13/09/2014,Standard Class,WB-11850,2.75,Medium
AG-2014-2360,01/01/2014,06/01/2014,Standard Class,JE-5475,2.75,High
TU-2014-8570,06/09/2014,11/09/2014,Standard Class,TB-11250,2.75,Medium
PL-2012-520,18/09/2012,22/09/2012,Standard Class,MF-8250,2.75,High
US-2012-138450,19/05/2012,25/05/2012,Standard Class,CS-12505,2.75,Low
US-2013-137386,18/10/2013,23/10/2013,Second Class,SW-20350,2.75,Medium
US-2012-136000,14/05/2012,16/05/2012,First Class,BV-11245,2.75,Medium
US-2013-140193,19/12/2013,24/12/2013,Second Class,KN-16390,2.74,Medium
ES-2014-2495243,30/09/2014,04/10/2014,Standard Class,JE-15745,2.74,Medium
ID-2012-79124,05/05/2012,09/05/2012,Standard Class,MB-17305,2.74,Medium
IN-2013-17958,30/03/2013,06/04/2013,Standard Class,RP-19855,2.74,Medium
CA-2012-119214,23/01/2012,27/01/2012,Standard Class,CW-11905,2.74,Medium
CA-2014-107748,11/12/2014,13/12/2014,Second Class,AG-10330,2.74,Medium
CA-2012-130218,23/03/2012,26/03/2012,First Class,SG-20470,2.74,Medium
CA-2012-166800,19/11/2012,26/11/2012,Standard Class,AG-10300,2.74,Medium
CA-2012-156013,20/09/2012,26/09/2012,Standard Class,TC-20980,2.74,Medium
CA-2011-100860,26/03/2011,30/03/2011,Second Class,CS-12505,2.74,High
TU-2011-3770,23/06/2011,27/06/2011,Second Class,DO-3435,2.74,High
MX-2014-166086,24/06/2014,28/06/2014,Standard Class,AM-10360,2.74,Medium
US-2012-141796,14/02/2012,18/02/2012,Standard Class,BV-11245,2.74,High
US-2013-166226,12/12/2013,16/12/2013,Standard Class,SK-19990,2.73,High
ES-2014-2667457,30/08/2014,05/09/2014,Standard Class,NP-18325,2.73,Medium
ES-2014-4967939,21/03/2014,25/03/2014,Standard Class,MS-17770,2.73,Medium
CA-2013-149916,23/12/2013,25/12/2013,Second Class,ED-13885,2.73,Medium
EG-2011-3390,04/04/2011,09/04/2011,Standard Class,NM-8445,2.73,High
IZ-2012-4680,12/09/2012,14/09/2012,First Class,MK-8160,2.73,High
TU-2012-5470,23/06/2012,25/06/2012,Second Class,CK-2760,2.73,High
SA-2013-860,19/08/2013,21/08/2013,Second Class,GD-4590,2.73,Medium
TU-2011-8570,25/10/2011,30/10/2011,Standard Class,EB-3750,2.73,High
US-2011-147277,14/09/2011,17/09/2011,Second Class,MH-18025,2.73,High
US-2014-161830,10/02/2014,13/02/2014,First Class,DJ-13630,2.73,Medium
US-2013-117674,25/11/2013,30/11/2013,Standard Class,LD-17005,2.72,Medium
ES-2013-5698783,27/09/2013,01/10/2013,Standard Class,CB-12415,2.72,Medium
ES-2012-4430401,09/08/2012,14/08/2012,Standard Class,ES-14020,2.72,Medium
ES-2011-3020748,30/09/2011,03/10/2011,First Class,AR-10825,2.72,High
ES-2014-4192799,04/09/2014,11/09/2014,Standard Class,DS-13180,2.72,Low
ES-2013-3584378,08/08/2013,12/08/2013,Standard Class,RB-19645,2.72,Medium
IN-2011-61372,28/09/2011,02/10/2011,Standard Class,TB-21400,2.72,Medium
US-2013-101196,13/05/2013,18/05/2013,Standard Class,FM-14215,2.72,Medium
CA-2011-122588,25/11/2011,27/11/2011,Second Class,AR-10540,2.72,High
CA-2014-154088,13/11/2014,18/11/2014,Standard Class,LB-16735,2.72,Medium
SA-2011-9880,14/06/2011,21/06/2011,Standard Class,EH-4005,2.72,Medium
KZ-2014-8470,03/05/2014,05/05/2014,First Class,OT-8730,2.72,High
MX-2012-119676,29/05/2012,04/06/2012,Standard Class,CL-11890,2.72,Medium
IN-2014-24559,04/12/2014,06/12/2014,Second Class,AG-10300,2.71,Medium
ID-2012-69975,02/10/2012,08/10/2012,Standard Class,TC-21145,2.71,Medium
US-2011-130358,23/06/2011,26/06/2011,First Class,DL-13330,2.71,High
US-2013-112970,15/11/2013,16/11/2013,First Class,TB-21250,2.71,Critical
IV-2013-9630,06/07/2013,08/07/2013,First Class,LS-7230,2.71,Medium
NI-2014-7250,03/05/2014,05/05/2014,First Class,BP-1095,2.71,High
MX-2014-141922,28/05/2014,01/06/2014,Standard Class,CC-12685,2.7,Medium
ES-2013-1469005,12/08/2013,17/08/2013,Second Class,MC-17635,2.7,Medium
ID-2014-82862,12/01/2014,18/01/2014,Standard Class,RH-19495,2.7,Medium
CA-2014-146136,04/09/2014,08/09/2014,Standard Class,AP-10915,2.7,High
US-2014-148866,20/09/2014,25/09/2014,Standard Class,JM-15535,2.7,Medium
CA-2012-149636,06/01/2012,12/01/2012,Standard Class,SP-20620,2.7,Low
MX-2014-154788,08/05/2014,12/05/2014,Standard Class,SE-20110,2.7,High
MX-2014-165925,22/01/2014,27/01/2014,Standard Class,CS-12355,2.69,Medium
IT-2014-1555885,14/07/2014,21/07/2014,Standard Class,SM-20320,2.69,Medium
ES-2013-4608377,13/07/2013,19/07/2013,Standard Class,BF-11020,2.69,Medium
ES-2011-5426048,27/09/2011,01/10/2011,Standard Class,AP-10915,2.69,Medium
ES-2012-4943358,04/08/2012,10/08/2012,Standard Class,CG-12520,2.69,Medium
IN-2014-25679,04/02/2014,08/02/2014,Standard Class,JH-15910,2.69,Medium
CA-2011-130092,12/01/2011,15/01/2011,First Class,SV-20365,2.69,Critical
CA-2014-120327,12/11/2014,17/11/2014,Standard Class,WB-21850,2.69,Medium
CA-2014-105130,22/11/2014,26/11/2014,Standard Class,PJ-18835,2.69,High
GH-2013-5600,13/08/2013,15/08/2013,First Class,RD-9480,2.69,Medium
RS-2013-9320,26/06/2013,29/06/2013,First Class,SC-10725,2.69,High
MX-2011-154984,19/05/2011,23/05/2011,Standard Class,TB-21190,2.69,High
MX-2013-108126,27/02/2013,04/03/2013,Standard Class,SA-20830,2.68,Medium
MX-2012-133893,29/07/2012,02/08/2012,Standard Class,JO-15550,2.68,Medium
US-2011-160171,15/07/2011,20/07/2011,Standard Class,LT-16765,2.68,Medium
US-2013-126746,25/11/2013,28/11/2013,Second Class,MG-17680,2.68,High
ES-2011-2543443,14/02/2011,19/02/2011,Second Class,HA-14920,2.68,Medium
ES-2011-4894552,26/08/2011,30/08/2011,Standard Class,EM-13810,2.68,Medium
IN-2011-42591,25/11/2011,29/11/2011,Standard Class,MA-17995,2.68,Medium
ID-2011-52839,23/12/2011,28/12/2011,Standard Class,BT-11440,2.68,Medium
IN-2014-13912,14/08/2014,18/08/2014,Standard Class,MA-17995,2.68,Medium
IN-2012-47267,03/05/2012,08/05/2012,Second Class,PB-19150,2.68,Medium
ID-2013-32980,16/08/2013,20/08/2013,Standard Class,FH-14365,2.68,High
UP-2013-7260,08/11/2013,12/11/2013,Standard Class,LW-7125,2.68,Medium
IR-2014-1770,10/10/2014,14/10/2014,Standard Class,JB-5400,2.68,Medium
RO-2011-2950,09/08/2011,15/08/2011,Standard Class,MC-8100,2.68,Medium
IZ-2013-1100,29/04/2013,03/05/2013,Second Class,SC-10095,2.68,Medium
MX-2011-112130,22/03/2011,27/03/2011,Standard Class,NF-18475,2.68,Medium
MX-2011-150847,19/07/2011,21/07/2011,Second Class,DP-13105,2.68,Medium
MX-2014-102190,01/08/2014,08/08/2014,Standard Class,DS-13030,2.68,Low
US-2011-112984,07/10/2011,09/10/2011,Second Class,BH-11710,2.67,High
US-2013-131212,02/12/2013,09/12/2013,Standard Class,SC-20380,2.67,Medium
IT-2014-3118491,05/12/2014,09/12/2014,Second Class,NF-18475,2.67,Medium
ES-2014-3190273,26/04/2014,02/05/2014,Standard Class,BF-11215,2.67,Medium
ID-2012-40631,20/11/2012,22/11/2012,Second Class,JH-15985,2.67,Medium
CA-2014-144638,11/03/2014,15/03/2014,Standard Class,MH-18115,2.67,Medium
CA-2013-161676,19/07/2013,24/07/2013,Standard Class,JP-15460,2.67,Medium
US-2013-131912,30/10/2013,02/11/2013,Second Class,LH-17155,2.67,Critical
CA-2014-9840,30/10/2014,03/11/2014,Standard Class,MH-8025,2.67,High
NI-2013-8060,07/12/2013,11/12/2013,Standard Class,TH-11550,2.67,Medium
MX-2012-128972,17/11/2012,21/11/2012,Standard Class,CS-12460,2.67,Medium
US-2013-150602,03/08/2013,07/08/2013,Standard Class,JK-15205,2.67,Medium
MX-2014-141145,27/11/2014,02/12/2014,Standard Class,SR-20425,2.67,Medium
IT-2012-1586068,20/11/2012,22/11/2012,Second Class,TC-21145,2.66,High
IN-2014-66895,05/12/2014,10/12/2014,Standard Class,GK-14620,2.66,Medium
IN-2014-73888,17/07/2014,21/07/2014,Standard Class,EB-13705,2.66,High
ID-2013-65586,11/02/2013,15/02/2013,Second Class,TH-21550,2.66,Medium
IN-2013-15466,27/09/2013,02/10/2013,Standard Class,HF-14995,2.66,Medium
IN-2013-17734,23/11/2013,25/11/2013,Second Class,PW-19240,2.66,Medium
IN-2014-73762,13/10/2014,13/10/2014,Same Day,BF-11005,2.66,High
ID-2014-31440,28/08/2014,01/09/2014,Standard Class,AA-10480,2.66,High
CA-2011-105172,04/04/2011,09/04/2011,Standard Class,PK-18910,2.66,High
US-2013-155180,22/01/2013,29/01/2013,Standard Class,TB-21280,2.66,Medium
CA-2014-156363,23/10/2014,29/10/2014,Standard Class,ML-17395,2.66,Medium
AJ-2012-7450,25/09/2012,30/09/2012,Standard Class,GM-4680,2.66,Medium
NI-2011-4460,09/05/2011,12/05/2011,First Class,KN-6450,2.66,Medium
NI-2014-2970,22/07/2014,29/07/2014,Standard Class,BW-1200,2.66,Low
TU-2013-710,06/11/2013,09/11/2013,First Class,JA-5970,2.66,High
MX-2014-123610,02/12/2014,09/12/2014,Standard Class,TC-21295,2.66,Medium
US-2011-114965,18/07/2011,22/07/2011,Standard Class,ES-14020,2.66,Medium
MX-2014-127348,16/06/2014,23/06/2014,Standard Class,JD-16150,2.65,Low
ES-2012-2390614,28/07/2012,02/08/2012,Standard Class,GH-14665,2.65,Medium
ES-2014-2478031,07/01/2014,11/01/2014,Standard Class,NF-18475,2.65,High
ES-2014-1601908,15/09/2014,20/09/2014,Second Class,TH-21115,2.65,Medium
IN-2014-71914,23/09/2014,30/09/2014,Standard Class,SC-20725,2.65,Medium
ID-2014-81329,03/12/2014,05/12/2014,Second Class,BH-11710,2.65,Critical
CA-2014-126956,22/08/2014,29/08/2014,Standard Class,GT-14710,2.65,Medium
US-2013-158708,27/06/2013,30/06/2013,Second Class,AB-10255,2.65,Critical
CA-2011-125136,28/09/2011,03/10/2011,Standard Class,KD-16495,2.65,Medium
CA-2012-144386,05/11/2012,11/11/2012,Standard Class,GT-14635,2.65,Low
US-2012-126235,15/10/2012,15/10/2012,Same Day,GA-14725,2.65,High
ML-2014-1640,17/06/2014,23/06/2014,Standard Class,MZ-7515,2.65,Medium
CA-2013-8330,07/08/2013,10/08/2013,First Class,SJ-10125,2.65,Medium
PL-2011-7440,16/08/2011,21/08/2011,Standard Class,LE-6810,2.65,Medium
CA-2013-1670,12/12/2013,16/12/2013,Standard Class,AS-225,2.65,High
MX-2011-121433,25/03/2011,29/03/2011,Standard Class,MC-17635,2.65,Medium
MX-2011-105305,08/12/2011,15/12/2011,Standard Class,SC-20695,2.64,Medium
MX-2012-135972,21/11/2012,22/11/2012,First Class,CL-11890,2.64,High
ES-2014-1325954,14/08/2014,18/08/2014,Second Class,MH-17455,2.64,Medium
ID-2014-49381,12/07/2014,17/07/2014,Standard Class,SP-20650,2.64,Medium
CA-2013-109057,23/04/2013,28/04/2013,Standard Class,TT-21460,2.64,Medium
CA-2014-106537,13/08/2014,18/08/2014,Standard Class,RH-19495,2.64,High
